Massachusetts,2005,510948,693784,4187314,53,269,948,104.081,387.772,226.345,73,313,1142,142.218,450.803,272.846
Michigan,2005,901407,1105696,6379828,102,495,1748,113.298,448.133,273.988,121,552,2058,134.076,499.24,322.647
Minnesota,2005,437254,593399,3249410,54,276,746,124.627,465.275,229.502,67,307,919,153.076,516.734,282.799
Mississippi,2005,257913,339363,1758458,26,124,487,99.497,365.935,276.993,34,152,597,130.667,446.542,339.262
Missouri,2005,490572,648988,3671275,65,281,1079,131.554,432.657,293.803,78,321,1300,158.755,494.245,354.124
Montana,2005,77917,107581,605606,11,46,160,136.179,425.365,264.648,14,56,200,179.805,521.234,329.83
Nebraska,2005,148761,210037,1083695,17,84,268,116.556,401.765,247.489,21,97,319,144.345,460.118,294.751
Nevada,2005,206623,246089,1551580,21,95,421,103.912,387.39,271.203,25,106,486,120.243,428.973,313.343
New Hampshire,2005,113655,136775,860562,12,58,184,107.065,424.996,214.278,15,65,221,130.488,473.938,257.009
New Jersey,2005,741478,844005,5639515,81,318,1126,108.837,376.471,199.596,95,364,1393,127.613,431.514,246.94
New Mexico,2005,173970,226724,1183171,20,94,272,115.157,415.262,229.647,26,107,322,146.736,469.961,272.075
New York,2005,1587906,2106543,12383739,154,794,2947,96.725,376.943,237.953,189,878,3333,119.163,416.882,269.183
North Carolina,2005,723206,900033,5515308,80,380,1435,110.185,422.219,260.207,103,426,1721,141.809,473.567,312.097
North Dakota,2005,50524,84579,394935,6,34,93,121.86,404.261,236.728,8,40,115,152.58,475.763,292.033
Ohio,2005,977997,1249533,7288639,122,553,2031,124.636,442.955,278.661,154,636,2418,157.056,508.87,331.802
Oklahoma,2005,295821,415188,2187319,38,178,684,129.356,427.977,312.536,48,208,808,161.883,501.547,369.228
Oregon,2005,297574,395092,2383671,33,154,522,110.304,389.305,218.79,42,174,623,140.944,440.944,261.474
Pennsylvania,2005,1029986,1325571,8088579,131,544,2073,126.88,410.035,256.28,156,624,2483,151.567,470.811,307.006
Rhode Island,2005,87162,125832,687555,10,51,162,110.297,405.734,235.866,12,57,192,134.511,454.765,279.618
South Carolina,2005,361860,461761,2698757,44,199,806,121.407,431.619,298.717,54,221,921,149.33,479.533,341.183
South Dakota,2005,66214,92864,477378,9,38,120,141.541,414.042,251.384,12,45,150,174.009,489.129,314.86
Tennessee,2005,486247,634563,3851545,63,298,1224,130.229,469.865,317.78,80,334,1479,164.794,526.149,383.984
Texas,2005,2083455,2674678,13620520,201,985,3496,96.272,368.406,256.656,243,1133,4238,116.729,423.707,311.139
